회사명,corp_eng_name,stock_code,is_defaulted,y_proba
상아프론테크,"SANG-A  FRONTEC CO., LTD.",089980,1,0.568610856385796
상신전자,"SANGSHIN ELECTRONICS CO., LTD.",263810,1,0.6213012820737133
상신이디피,"SANGSINENERGYDISPLAYPRECISIONCO.,LTD",091580,1,0.5605845077353672
상신브레이크,SANGSIN BRAKE,041650,0,0.4887995231103156
상상인,"Sangsangin Co., Ltd.",038540,1,0.5589224482114612
상보,"SANGBOCo.,Ltd",027580,1,0.6583805509756541
삼화페인트공업,"SAMHWA PAINT INDUSTRIAL CO.,LTD",000390,1,0.5419234693462444
삼화콘덴서공업,"SAMWHA CAPACITOR CO.,LTD",001820,1,0.5591211860475604
삼화전자공업,"SAMWHA ELECTRONICS CO.,LTD",011230,1,0.7291785964073029
삼화전기,"SAMWHA ELECTRIC CO.,LTD",009470,0,0.4323027394681727
삼화왕관,"SAMHWA CROWN & CLOSURE CO.,LTD",004450,0,0.4141057243133875
삼화네트웍스,"SAMHWA NETWORKS Co.,Ltd.",046390,1,0.5943048332141241
삼호개발,SAMHO DEVELOPMENT CO,010960,0,0.3631108228446403
삼현철강,"SAMHYUN STEEL Co., Ltd",017480,1,0.5896303909638648
삼현,"SAMHYUN CO.,LTD",437730,0,0.4630451551909303
삼표시멘트,"SAMPYO Cement Co., Ltd.",038500,1,0.6280460908731598
삼천리자전거,"SAMCHULY BICYCLE CO., LTD",024950,1,0.5404335189620262
삼천리,"SAMCHULLY CO.,LTD",004690,1,0.652043720910731
삼천당제약,SAM CHUN DANG PHARM CO. LTD,000250,0,0.4376480639149898
삼진제약,"SAMJIN PHARMACEUTICAL CO.,LTD",005500,1,0.5271975045046073
삼진엘앤디,SAMJIN LND COMPANY LIMITED,054090,0,0.3433217918090177
삼진,Samjin,032750,0,0.2289196268979268
삼지전자,"SAMJI ELECTRONICS CO., LTD.",037460,1,0.5818879172102691
삼정펄프,"SAM JUNG PULP CO.,LTD.",009770,0,0.4669621504097279
삼일제약,"SAMIL PHARMACEUTICAL CO.,LTD",000520,1,0.5361895234467905
삼일씨엔에스,"SAMIL C&S CO.,LTD",004440,1,0.5853308395071373
삼일기업공사,"SAMIL ENTERPRISE CO., LTD.",002290,0,0.4880404324886895
삼일,SamIl,032280,1,0.6080031991512164
삼익악기,"SAMICK MUSICAL INSTRUMENTS CO.,LTD",002450,0,0.2011250951854844
삼익THK,"SAMICK THK CO.,LTD",004380,1,0.513856709996397
삼원강재,"SAMWONSTEEL Co.,Ltd.",023000,0,0.4971259625561213
삼영전자공업,"SAMYOUNG ELECTRONICS CO.,LTD",005680,0,0.4504358808680766
삼영이엔씨,"Samyung ENC Co., Ltd.",065570,0,0.4062657026796376
삼영엠텍,SAMYOUNG M-TEK C0. LTD.,054540,1,0.5481965913485574
삼영에스앤씨,"SAMYOUNG S&C CO., LTD.",361670,1,0.6081489810018774
삼영무역,"SAMYUNG TRADING CO.,LTD",002810,1,0.5309774833306298
삼영,"SAMYOUNG CO.,LTD.",003720,1,0.565978336958337
삼양홀딩스,Samyang Holdings Corporation,000070,0,0.4734380925347455
삼양패키징,SAMYANG PACKAGING CORPORATION,272550,1,0.6246688896598709
삼양통상,SAMYANGTONGSANG LTD,002170,0,0.4939935904841864
삼양케이씨아이,Samyang KCI Corporation,036670,1,0.592401937073315
삼양엔씨켐,SAMYANG NC Chem Corp.,482630,0,0.4752559740113909
삼양식품,Samyang Foods Inc.,003230,1,0.5586637354486561
삼양사,Samyang Corporation,145990,1,0.531297320898278
삼아제약,Sam-A Pharm. Co. Ltd,009300,0,0.4537449278966982
삼아알미늄,"SAMA ALUMINIUM CO.,LTD",006110,1,0.539947316572148
삼성출판사,"SAMSUNG PUBLISHING CO.,LTD",068290,1,0.5011969311419355
삼성중공업,"SAMSUNG HEAVY INDUSTRIES CO.,LTD",010140,0,0.3055817832757909
삼성제약,"SAMSUNG PHARMACEUTICAL.CO.,Ltd.",001360,1,0.562638451483239
삼성전자,"SAMSUNG ELECTRONICS CO,.LTD",005930,1,0.5574930053883664
삼성전기,"SAMSUNG ELECTRO-MECHANICS CO.,LTD",009150,0,0.346971025935042
삼성에스디에스,"SAMSUNG SDS CO., LTD.",018260,1,0.5529620361048964
삼성바이오로직스,"SAMSUNG BIOLOGICS CO.,LTD.",207940,1,0.6416058346206681
삼성물산,SAMSUNG C&T CORPORATION,028260,1,0.567080277316017
삼성공조,"SAMSUNG CLIMATE CONTROL CO.,LTD",006660,1,0.5933856133642147
삼성SDI,"SAMSUNG SDI CO.,LTD",006400,1,0.5610052516397357
삼성E&A,"SAMSUNG E&A CO.,LTD",028050,1,0.6713054179735104
삼부토건,"SAMBU CONSTRUCTION CO.,LTD",001470,0,0.422816857604417
삼보판지,"SAMBO CORRUGATED BOARD CO.,LTD.",023600,1,0.5554761296853253
삼보산업,"SAMBO Industrial Co., Ltd.",009620,0,0.4810508657114135
삼보모터스,"SAMBO MOTORS CO., LTD.",053700,1,0.5832488480496787
삼목에스폼,"SAMMOK S-FORM CO.,LTD.",018310,1,0.5661942367629569
삼륭물산,Samryoong,014970,1,0.5582539134283616
삼기에너지솔루션즈,"SAMKEE ENERGY SOLUTIONS CO.,LTD",419050,1,0.5906713151695419
삼기,SAMKEE CORP.,122350,1,0.6538912033873624
산일전기,"SANIL ELECTRIC CO., LTD",062040,1,0.6330083984493459
산돌,"Sandoll, Inc.",419120,1,0.5419699605659131
사피엔반도체,Sapien Semiconductors Inc.,452430,1,0.5302057650441675
사조오양,OYANG CORPORATION,006090,1,0.6311862016021743
사조씨푸드,"SAJO SEA FOOD CO.,LTD",014710,1,0.6086565717176219
사조산업,"SAJO INDUSTRIES CO.,LTD",007160,1,0.5662399700326635
사조동아원,"SAJODONGAONE CO.,LTD",008040,0,0.4650353566983566
사조대림,SAJODAERIM CORPORATION,003960,0,0.4581888834297149
사이냅소프트,Synapsoft Corp.,466410,1,0.5523470205335468
사람인,"Saramin Co., Ltd.",143240,1,0.613958162500609
삐아,"BBIA.CO.,LTD.",451250,1,0.5774869885854246
빛샘전자,"VISSEM Electronics Co., Ltd.",072950,0,0.4140029015396667
빛과전자,LIGHTRON FIBER-OPTIC DEVICES INC.,069540,1,0.5047616944670622
빙그레,"BINGGRAE CO.,LTD",005180,1,0.5005491394491505
빌리언스,"Billions Co.,Ltd.",044480,0,0.412468079112052
빅텍,"VICTEK. Co., Ltd.",065450,1,0.5281621773782801
빅솔론,"BIXOLONCo.,Ltd",093190,1,0.6481676088405077
비피도,BIFIDO. Co. Ltd,238200,0,0.1424722531607438
비트컴퓨터,BITComputer,032850,0,0.0187682878670229
비트맥스,"BITMAX CO., LTD",377030,0,0.4490674742445864
비투엔,"B2En Co., Ltd.",307870,0,0.4606018330572437
비큐AI,BECU AI Inc.,148780,0,0.4843406475828947
비케이홀딩스,"BK Holdings CO.,LTD.",050090,1,0.5456803905955192
비케이탑스,"BK Tops Co.,Ltd",030790,0,0.1704483723500802
비츠로테크,"Vitzro Tech Co.,LTD.",042370,0,0.1568491436875992
비츠로시스,"VitzroSys., Co. LTD",054220,1,0.6210447419633721
비츠로셀,"VITZROCELL Co.,Ltd.",082920,0,0.4055666886007984
비즈니스온커뮤니케이션,"BusinessOn Communication Co.,Ltd",138580,1,0.5755757027709733
비유테크놀러지,B.U Technology,230980,1,0.5211767346430478
비올,"VIOL Co., Ltd.",335890,0,0.4532327796027199
비엠티,"BMTCo.,Ltd.",086670,1,0.5548191166862585
비엘팜텍,BL Pharmtech Corp.,065170,0,0.2606001892574335
비에이치아이,"BHI Co., LTD.",083650,0,0.4782284393438473
비에이치,"BHCo.,Ltd.",090460,1,0.5630187402699962
비아트론,"Viatron Technologies, Inc.",141000,1,0.6743211725498426
비아이매트릭스,"BI MATRIX Co., Ltd.",413640,0,0.2481482250308086
비씨월드제약,"BCWORLDPHARM Co., Ltd.",200780,0,0.3119241714617186
비씨엔씨,"BCnC Co., Ltd.",146320,1,0.5696667403633437
비스토스,"Bistos Co., Ltd.",419540,0,0.4213389815108493
비상교육,VISANG EDUCATION INC,100220,1,0.5846286527506209
비비안,VIVIEN CORPORATION,002070,0,0.2947840059123141
비비씨,"Best Bristle Company Co., Ltd.",318410,0,0.4994359430048387
비보존 제약,"VIVOZON PHARMACEUTICAL CO., LTD.",082800,1,0.5846210473039382
비디아이,"BDI Co., LTD.",148140,1,0.6099575061931117
비덴트,"Vidente Co., Ltd.",121800,1,0.7512014560806011
비나텍,"VINA TECH CO.,LTD",126340,1,0.533791713373329
블리츠웨이엔터테인먼트,"Blitzway Entertainment Co., Ltd.",369370,1,0.6529575807873794
블루콤,"BLUECOM CO.,LTD",033560,1,0.5916099797808674
블루엠텍,"BLUEMTEC CO., LTD.",439580,1,0.6577513601301924
브이티,"VT Co., Ltd.",018290,1,0.526692568741431
브이원텍,"V-ONE TECH CO., LTD.",251630,1,0.7665583782571552
브이엠,VM Inc.,089970,1,0.6073999464551045
브이씨,VC Inc.,365900,1,0.6257954802570764
브릿지바이오,"BRIDGE BIOTHERAPEUTICS, INC.",288330,1,0.5704606934867309
브리지텍,BRIDGETECCorp.,064480,1,0.713947279722377
브레인즈컴퍼니,"Brainzcompany Co., Ltd.",099390,0,0.1734455869293576
뷰티스킨,"BEAUTYSKIN Co., Ltd.",406820,0,0.4280621733355886
뷰웍스,"Vieworks Co., Ltd.",100120,1,0.6214603167618429
뷰노,"VUNO, Inc.",338220,0,0.4767016698257895
부스타,"BOOSTER CO., LTD.",008470,1,0.5861658918865671
부산주공,"PUSAN CAST IRON CO.,LTD",005030,1,0.6242361380608609
부산산업,"BUSAN INDUSTRIAL CO.,LTD",011390,1,0.5780097842993221
부방,"Bubang Co., Ltd.",014470,1,0.5818218579355718
부국철강,Bookook Steel,026940,0,0.0021384912876219
부광약품,"BUKWANG PHARMACEUTICAL IND CO.,LTD",003000,1,0.5388771532603114
본느,"Bonne Co., Ltd.",226340,1,0.6086455825624698
보해양조,"BOHAE BREWERY CO.,LTD",000890,0,0.4313594563057596
보성파워텍,"BOSUNG POWER TECHNOLOGY CO., LTD.",006910,1,0.5880104689972355
보로노이,"Voronoi, Inc.",310210,1,0.5530840890657774
보령,Boryung Corporation,003850,1,0.5655511207239818
보락,"BOLAK CO.,LTD",002760,1,0.632966495868328
보라티알,"BORATR CO., Ltd.",250000,1,0.5488172072915207
보광산업,"BoKwang Industry Co.,Ltd",225530,1,0.6041162500519692
벽산,BYUKSAN CORPORATION,007210,1,0.5029219968600133
벨로크,Bellock Inc.,424760,0,0.4813425333457463
벡트,"VECT Co., Ltd.",457600,0,0.4093908282108829
베셀,"Vessel Co., Ltd.",177350,0,0.4475692237459489
베뉴지,"VenueG Co.,Ltd.",019010,1,0.6829219748997541
베노티앤알,"BENO TNR, Inc.",206400,1,0.5122921668103082
범한퓨얼셀,"Bumhan Fuel Cell Co.,Ltd.",382900,0,0.371604867765161
범양건영,"BUMYANG CONSTRUCTION CO.,LTD",002410,1,0.538503345499819
버킷스튜디오,"BUCKET STUDIO Co.,Ltd.",066410,1,0.5295585608661841
버넥트,"VIRNECT Co., Ltd.",438700,1,0.5180081597423849
뱅크웨어글로벌,"Bankware Global Co., Ltd.",199480,1,0.5591708887202148
밸로프,"VALOFE Co.,Ltd.",331520,1,0.6022351894967564
백산,"BAIKSAN CO.,LTD",035150,1,0.5213141996235128
백금T&A,BG T&A Co.,046310,1,0.5687076481469697
배럴,"BARREL Co., Ltd.",267790,1,0.6365788609654001
박셀바이오,Vaxcell-Bio Therapeutics,323990,1,0.6031464143627209
바텍,"ValueAddedTechnologyCo.,Ltd.",043150,1,0.5782037032408429
바이젠셀,ViGenCell Inc.,308080,1,0.5502174740120448
바이온,"BYON Co., Ltd.",032980,1,0.6143553133461401
바이오플러스,"BioPlus Co., Ltd",099430,0,0.4537627686048088
바이오포트,BIO PORT KOREA,188040,0,0.0019192142821072
바이오톡스텍,"BiotoxtechCo.,Ltd.",086040,1,0.5069995794829425
바이오인프라,"BioInfra Co.,Ltd.",199730,1,0.5947970597515037
바이오에프디엔씨,"BIO-FD&C CO.,LTD.",251120,0,0.4177401259646125
바이오스마트,"BioSmart Co., Ltd.",038460,0,0.3410104187942834
바이오솔루션,"Bio Solution Co.,Ltd.",086820,1,0.5558142144505368
바이오비쥬,"BIOBIJOU Co., Ltd.",489460,1,0.509696887894004
바이오다인,"BIODYNE CO., LTD.",314930,1,0.7694177031053333
바이오니아,BIONEERCORPORATION,064550,0,0.3215621916201885
바이오노트,"BioNote, Inc.",377740,1,0.5982261949023019
바이브컴퍼니,VAIV company Inc.,301300,1,0.618067279050325
바이넥스,"Binex Co., Ltd.",053030,1,0.5824752298751359
바른손이앤에이,Barunson Entertainment & Arts Corporation,035620,1,0.5134952042537949
바른손,Barunson,018700,1,0.5332884355185059
바디텍메드,Boditech Med Inc.,206640,1,0.7939336274193346
민테크,"Mintech Co., Ltd.",452200,0,0.4189489043709168
미트박스,MeatBox Global Inc.,475460,1,0.6046316218129503
미투온,"ME2ON CO., LTD",201490,1,0.6422701944256369
미코,MiCo Ltd.,059090,1,0.5611365338126381
미창석유공업,"MICHANG OIL IND CO.,LTD",003650,1,0.6365242420439846
미원화학,"MIWON CHEMICALS CO., LTD.",134380,1,0.6117367266320487
미원홀딩스,"Miwon Holdings Co.,Ltd.",107590,0,0.4769589681120238
미원에스씨,"Miwon Specialty Chemical Co., Ltd.",268280,1,0.6450894474659881
미원상사,"MIWON COMMERCIAL CO.,LTD",002840,0,0.4315178758771412
미스토홀딩스,Misto Holdings Corporation,081660,0,0.1651972352522161
미스터블루,Mr. Blue Corporation,207760,1,0.6648100990947361
미래컴퍼니,meerecompanyIncorporated,049950,0,0.464076214752436
미래아이앤지,"MiraeING.Co.,Ltd.",007120,1,0.6416151362787899
미래생명자원,"MILAE BIORESOURCES CO., LTD.",218150,1,0.7221163739338888
미래산업,MIRAE CORPORATION,025560,0,0.4285105281630001
미래반도체,"MIRAI SEMICONDUCTORS CO., LTD.",254490,1,0.5476914286769936
미래나노텍,"MNTECHCo.,Ltd.",095500,1,0.5890864301751763
미디어젠,"MediaZen, Inc.",279600,1,0.6604586442724584
문배철강,"MOONBAE STEEL CO.,LTD",008420,1,0.5912755641775865
무학,Muhak,033920,1,0.6161070518114767
무림페이퍼,"MOORIM PAPER CO.,LTD",009200,1,0.6160944973803087
무림SP,"MOORIM SP CO., LTD.",001810,0,0.4414915072469099
무림P&P,"Moorim P&P CO.,LTD",009580,1,0.6278446157314854
무궁화인포메이션테크놀로지,"MUGUNGHWA INFORMATION TECHNOLOGY CO., LTD.",038340,0,0.3480473291017675
모헨즈,"Mohenz. Co., Ltd",006920,0,0.3833948373416711
모티브링크,"MOTIVELINK CO.,LTD",463480,0,0.4526593270242222
모트렉스,"MOTREX CO., LTD",118990,1,0.6620268038144335
모토닉,MOTONIC CORPORATION,009680,1,0.6331211536142916
모코엠시스,"MOCOMSYS, Inc.",333050,1,0.6231241659342367
모아라이프플러스,MOA Life Plus Co. Ltd.,142760,1,0.6454973123704956
모아데이타,"Moadata Co., Ltd.",288980,1,0.5965892720854769
모비스,"Mobiis Co., Ltd.",250060,1,0.6794755114860129
모비릭스,MOBIRIX Corporation,348030,1,0.6697806567314385
모비데이즈,Mobidays Inc.,363260,1,0.5914948679778798
모베이스전자,"MOBASE ELECTRONICS CO.,LTD.",012860,0,0.1759539116092746
모베이스,"MOBASE Co., Ltd.",101330,0,0.4640397395490091
모바일어플라이언스,"MOBILE APPLIANCE, INC.",087260,0,0.4082499958687995
모두투어,MODETOURNETWORKINC.,080160,0,0.4842465429099514
모델솔루션,"Model Solution Co., Ltd.",417970,0,0.4727460374606305
모다이노칩,"Moda-InnoChips Co., Ltd.",080420,1,0.574172572847689
모니터랩,"MONITORAPP CO., LTD.",434480,0,0.482798521718875
모나용평,"MONA YONGPYONG CO.,LTD ",070960,1,0.598791650462904
모나미,"MONAMI CO.,LTD",005360,1,0.6457969919400793
모나리자,"MONALISA CO.,LTD",012690,1,0.6718153292097414
명신산업,MYOUNG SHIN INDUSTRY,009900,1,0.6975283235352221
명문제약,"MYUNGMOON PHARM CO.,LTD",017180,1,0.5365431251857313
멜파스,Melfas Inc.,096640,1,0.5218465422060532
멕아이씨에스,"MEKICS Co., Ltd",058110,0,0.3827166082027344
메타케어,"METACARE Co., Ltd.",118000,1,0.6442386963660619
메타바이오메드,"METABIOMED.CO.,LTD",059210,1,0.5452922095923977
메타랩스,"METALABS CO., LTD.",090370,0,0.3875806934514855
메카로,"MECARO.CO.,LTD.",241770,0,0.4957085268297415
메지온,"Mezzion Pharma Co., Ltd.",140410,1,0.602843819231207
메쎄이상,"Messe eSang Co.,Ltd",408920,1,0.5965774180140866
메디포스트,"MEDIPOSTCO.,LTD.",078160,1,0.5970536261881734
메디톡스,Medy-Tox Inc.,086900,1,0.6461214015190468
메디콕스,"MEDICOX Co., Ltd.",054180,1,0.6127780015360117
메디앙스,"Medience Co., LTD.",014100,1,0.5746113683983578
메디아나,"MEDIANA Co.,LTD",041920,1,0.7057649524781864
메드팩토,"MedPacto, Inc.",235980,1,0.5272021453765964
메가터치,"Megatouch Co., Ltd",446540,0,0.4912052313430199
메가엠디,"MegaMD Co., Ltd.",133750,1,0.6815315768501105
메가스터디교육,MegaStudyEdu Co. Ltd,215200,1,0.6462561726279202
메가스터디,"MegaStudyCo.,Ltd.",072870,0,0.2649923874922446
멀티캠퍼스,Multicampus Corporation,067280,1,0.5474683825213369
머큐리,MERCURY CORPORATION,100590,0,0.2197612300543075
매커스,MAKUS Inc.,093520,0,0.4705205745761414
매일홀딩스,"MAEIL HOLDINGS CO., LTD.",005990,0,0.0225582729698711
매일유업,"Maeil Dairies Co., Ltd.",267980,1,0.62102456323715
마크로젠,"Macrogen, Inc.",038290,1,0.5382003809195385
마이크로투나노,"MICRO2NANO, INC.",424980,1,0.5331857506770701
마이크로컨텍솔,"Micro Contact Solution Co.,Ltd.",098120,0,0.4742023611733246
마이크로디지탈,"Micro Digital Co., Ltd.",305090,1,0.5878500649346451
마음AI,"MAUM.AI, INC.",377480,0,0.2594745348678442
마니커에프앤지,Maniker F&G,195500,1,0.6126852717597021
마니커,"MANIKER CO.,LTD.",027740,1,0.5218167827553848
마녀공장,"Manyo Factory  Co., Ltd",439090,1,0.5217896579178195
링크제니시스,"Linkgenesis Co., Ltd.",219420,0,0.4890868478962528
링크드,Linked Inc.,193250,1,0.551174938169394
링네트,"RingNet Co., Ltd.",042500,0,0.4769276742145931
리파인,"REFINE Co., Ltd.",377450,0,0.4230477211747556
리튬포어스,Lithium-for-earth Inc ,073570,1,0.6331809640890249
리메드,"REMED CO.,LTD.",302550,1,0.5836975871873579
리드코프,"The LEADCORP, Inc.",012700,0,0.4992743174982108
리더스코스메틱,"LEADERS COSMETICS CO., LTD.",016100,0,0.2338203786894841
리노공업,LEENO Industrial Inc,058470,1,0.5304161712367488
리가켐바이오,LigaChem Biosciences Inc.,141080,1,0.6328239324982828
루트로닉,Lutronic Corporation,085370,1,0.5381593636136186
루미르,Lumir Inc.,474170,1,0.6013427189444217
루멘스,"LUMENS CO., LTD.",038060,0,0.2329746400802498
루닛,Lunit Inc.,328130,1,0.5493133693862425
롯데하이마트,"LOTTE Himart Co.,Ltd",071840,0,0.0015592863079177
롯데케미칼,LOTTE CHEMICAL CORPORATION,011170,0,0.3069106925794043
롯데칠성음료,"LOTTE CHILSUNG BEVERAGE CO.,LTD",005300,1,0.5688445309214254
롯데지주,Lotte Corporation,004990,0,0.3821009313510005
롯데정밀화학,"LOTTE Fine Chemical Co., Ltd.",004000,1,0.6439166262620932
롯데이노베이트,"LOTTE INNOVATE Co.,Ltd",286940,1,0.5195268589450327
롯데웰푸드,"LOTTE WELLFOOD CO.,LTD",280360,1,0.629704942840549
롯데에너지머티리얼즈,LOTTE ENERGY MATERIALS CORPORATION,020150,0,0.2853820309423029
롯데쇼핑,"LOTTE SHOPPING CO.,LTD.",023530,1,0.5234471676207246
롯데렌탈,"LOTTE rental co., ltd.",089860,1,0.6307213304187089
롯데관광개발,"LOTTE TOUR DEVELOPMENT CO.,LTD",032350,0,0.4348678436907575
로킷헬스케어,ROKIT HEALTHCARE Inc.,376900,1,0.8017446149457458
로체시스템즈,RORZE SYSTEMS CORPORATION,071280,1,0.5758000982050745
로지시스,LOGISYS INC.,067730,1,0.5998778245420411
로아앤코,"Loa & Co Co., Ltd.",214310,1,0.6872443498465166
로스웰,"ROTHWELL INTERNATIONAL CO., LIMITED",900260,0,0.4868599373333129
로보티즈,ROBOTIS,108490,1,0.629163206924328
로보스타,"Robostar Co.,Ltd.",090360,1,0.5698913352791093
로보로보,"RoboRobo Co., Ltd.",215100,1,0.6181518001906023
레인보우로보틱스,Rainbow Robotics,277810,0,0.4644064018601024
레이크머티리얼즈,"Lake Materials Co., Ltd.",281740,1,0.5180122004301756
레이저옵텍,"Laseroptek Co., Ltd.",199550,1,0.5095699434608219
레이저쎌,Laserssel Co. Ltd.,412350,1,0.5843971257855864
레이언스,"RAYENCE CO.,LTD.",228850,1,0.5157230786840616
레이,"Ray Co., Ltd.",228670,1,0.6675240786169533
레뷰코퍼레이션,RevuCorporation Inc,443250,0,0.4530560180485679
레몬,LEMON COMPANY LIMITED,294140,1,0.6121812380205465
레드캡투어,"RedcapTour Co., Ltd.",038390,1,0.6498066988728608
러셀,"RUSSELL CO., LTD.",217500,1,0.6715149221432405
랩지노믹스,"LabGenomics. Co., Ltd.",084650,1,0.6960712383103012
램테크놀러지,"RAM TECHNOLOGY CO., LTD.",171010,1,0.558667235606395
락앤락,"LOCK&LOCK CO.,LTD.",115390,1,0.559712555435302
라파스,"Raphas Co., Ltd.",214260,1,0.6187052519023178
라이콤,"LiComm Co., Ltd.",388790,1,0.6155260448772563
라이온켐텍,"LION CHEMTECH CO., Ltd.",171120,1,0.5928240557825143
라온피플,LaonPeople Inc.,300120,1,0.6168251204900204
라온텍,RAONTECH INC.,418420,1,0.5833901492994541
라온테크,RAONTEC Inc.,232680,1,0.6114716464171349
라온시큐어,"RaonSecure Co., Ltd.",042510,1,0.6159264528984446
라메디텍,"LAMEDITECH Co., Ltd.",462510,1,0.5002350545156905
라닉스,RANIX INC.,317120,1,0.7216096183841101
딥마인드,"DeepMind Platform Co., Ltd.",223310,1,0.6374090643869252
딥노이드,DEEPNOID Inc.,315640,1,0.6218936394873206
딜리,"DILLI ILLUSTRATE INC.,",131180,1,0.6640016200038197
디피코,"DPECO CO.,LTD.",163430,0,0.2957948299740939
디티앤씨알오,"DT&CRO CO., Ltd.",383930,0,0.2923596727046341
디티앤씨,"Dt&C Co., Ltd.",187220,1,0.6140150827872422
디티씨,"DTC Co., Ltd.",066670,1,0.5592549968281846
디케이티,"DK TECH CO.,LTD",290550,1,0.619710751964756
디케이앤디,"DK&D CO.,LTD",263020,1,0.5646983633399185
디케이락,DK-Lok Corporation,105740,1,0.5931575605136726
디지틀조선,DigitalChosun,033130,0,0.2849446885269395
디지털대성,"Digital Daesung Co., Ltd.",068930,0,0.1269803927940472
디지캡,"DigiCAP Co., Ltd.",197140,0,0.475901453760372
디지아이,Digital Graphics Incorporation,043360,0,0.428450983961712
디젠스,"Dgenx Co., Ltd.",113810,1,0.5813199382591006
디이엔티,"DE&TCo.,Ltd.",079810,1,0.5087849116798108
디와이피엔에프,"DYPNF CO.,LTD",104460,1,0.6323291896265771
디와이파워,DY POWER Corporation,210540,1,0.6213051902433301
디와이씨,"DYC CO.,LTD.",310870,1,0.6133257753157961
디와이디,"DYD Co.,LTD.",219550,1,0.6448680248652711
디와이덕양,"DY DEOKYANG Co.,Ltd.",024900,0,0.4240690085682583
디와이,DY Corporation,013570,0,0.3853121638478846
디오,DIO Corporation,039840,1,0.5563959732017181
디엔에프,"DNFCo.,Ltd.",092070,1,0.5756919093065828
디에이피,"DAP Co., Ltd",066900,1,0.5853065160884886
디에이테크놀로지,"DA Technology Co.,Ltd.",196490,1,0.57355710141731
디에이치엑스컴퍼니,"DHX Company Co., Ltd.",031860,0,0.4879034703727568
디에스케이,"DSK Co.,Ltd.",109740,1,0.5871069985826709
디에스앤엘,"DSNL Co., Ltd.",141020,1,0.6285396508334955
디어유,"DEAR U Co.,Ltd.",376300,0,0.496414880830366
디앤씨미디어,"D&C MEDIA CO.,LTD.",263720,1,0.6882215914246667
디앤디파마텍,D&D Pharmatech Inc.,347850,0,0.4924692651231843
디알텍,DRTECH Corporation,214680,1,0.6185752862849512
디알젬,DRGEM CORPORATION,263690,1,0.5997371970142997
디아이티,DIT Corp.,110990,1,0.509959082159794
디아이씨,DAE-IL Corporation,092200,0,0.4731588255641857
디아이동일,DI DONG IL CORPORATION,001530,1,0.5386127616536621
디아이,DI CORPORATION,003160,0,0.2375636717582548
디씨엠,DCM CORP,024090,0,0.3675726590221781
디바이스,"DEVICE CO.,Ltd",187870,1,0.5990856383479986
디모아,"DMOA Co., Ltd",016670,0,0.4067976593425454
드림텍,"DREAMTECH CO.,LTD.",192650,1,0.5161930271418551
드림인사이트,"DREAMINSIGHT Co., Ltd.",362990,1,0.6194337261154153
드림어스컴퍼니,Dreamus Company,060570,1,0.5348044812737087
드림씨아이에스,DreamCIS INC.,223250,1,0.5825452463220121
드림시큐리티,"Dream Security Co.,Ltd.",203650,1,0.6813620726675738
드래곤플라이,"Dragonfly GF Co., Ltd.",030350,1,0.6053364340273316
듀켐바이오,"DuChemBio Co, LTD",176750,1,0.6142647835949765
듀오백,"DUOBACK CO., LTD.",073190,1,0.5155981144470562
두올,DUAL,016740,0,0.431752544962854
두산퓨얼셀,"Doosan Fuel Cell Co., Ltd.",336260,0,0.370348474543097
두산테스나,DOOSAN TESNA Inc.,131970,1,0.6399207285280744
두산에너빌리티,"DOOSAN ENERBILITY CO., LTD.",034020,0,0.4027968501606487
두산밥캣,Doosan Bobcat Inc.,241560,1,0.5985520198368713
두산로보틱스,Doosan Robotics Inc.,454910,0,0.3683634517803131
두산,"DOOSAN CO.,LTD",000150,1,0.6125235483825078
동화약품,"DONGWHA PHARM.CO.,LTD",000020,1,0.6077921639931374
동화기업,"DONGWHA ENTERPRISE CO.,LTD.",025900,1,0.5372785370258246
동진쎄미켐,"DONGJIN SEMICHEM CO., LTD.",005290,0,0.4969406168448177
동일제강,"DONG IL STEEL MFG CO., LTD",002690,0,0.3350443357790915
동일스틸럭스,"DONGIL STEELUX CO., LTD.",023790,1,0.5824944441873889
동일산업,"DONGIL INDUSTRIES CO.,LTD",004890,0,0.3153167675745804
동일기연,DongilTechnology,032960,1,0.6416937080389543
동일금속,"DONGIL METAL CO., LTD.",109860,0,0.4044178726231605
동일고무벨트,"DRB Industrial Co.,Ltd",163560,1,0.5451724533245428
동인기연,"DONG IN ENTECH Co., Ltd.",111380,1,0.6394320609979475
동원시스템즈,Dongwon Systems Corporation,014820,1,0.6086565717176219
동원수산,"DONGWON FISHERIES CO.,LTD",030720,1,0.576926706470992
동원산업,"DONGWON INDUSTRIES CO.,LTD",006040,1,0.5211781826999586
동원개발,DongwonDevelopment,013120,1,0.5826689344823365
동원F&B,"DONGWON F & B CO.,LTD",049770,1,0.5582012924910172
동운아나텍,"DONGWOON ANATECH CO.,LTD.",094170,1,0.5933155290451833
동우팜투테이블,"DONGWOO FARM TO TABLE CO., LTD",088910,1,0.5450812356290655
동양파일,TONGYANG PILE Inc.,228340,1,0.5211097910369489
동양철관,"DONGYANG STEEL PIPE CO.,LTD",008970,0,0.3902299158943843
동양이엔피,DONGYANG E&P INC.,079960,1,0.5199813304331004
동양에스텍,"Dongyang S·TEC Co., Ltd.",060380,0,0.4477478625402345
동양고속,DONGYANG EXPRESS CORP.,084670,0,0.0391147944776907
동양,TONGYANG Inc,001520,0,0.4824175047821799
